MachineID,ToolIndex,NumberOfCycle,MillingToolType,ADOC,RDOC,HardnessMean,ToolHolderLength,LifecycleHealthRaw,LifecycleHealth,LifecycleBand,ConditionHealthRaw,ConditionHealth,ConditionBand,HealthGap,HealthGapState,AnomalyScore,IsAnomaly,ActualHealth,LifecycleDriver1,LifecycleDriver1_SHAP,LifecycleDriver2,LifecycleDriver2_SHAP,LifecycleDriver3,LifecycleDriver3_SHAP,LifecycleDriver4,LifecycleDriver4_SHAP,LifecycleDriver5,LifecycleDriver5_SHAP,ConditionDriver1,ConditionDriver1_SHAP,ConditionDriver2,ConditionDriver2_SHAP,ConditionDriver3,ConditionDriver3_SHAP,ConditionDriver4,ConditionDriver4_SHAP,ConditionDriver5,ConditionDriver5_SHAP
CNC-01,2,29,1,5.0,8.0,36.67,80.0,0.4300122559070587,0.4300122559070587,DEGRADED,0.5045899152755737,0.5045899152755737,EARLY_WEAR,0.07457765936851501,CONSISTENT,-0.05602046291766494,False,0.428571429,Accelerometer - Spindle -X - std,-0.0633774995803833,Accelerometer - X Driving axle -X - skew,-0.01584199070930481,Accelerometer - Spindle -Z - std,-0.012321769259870052,Current - Spindle L1 - max,-0.008939438499510288,Current - Driving axle X L3 - kurtosis,-0.008137790486216545,Current - Driving axle X L3 - kurtosis,-0.06807020306587219,Current - Driving axle X L2 - mean,-0.047306787222623825,Current - Driving axle X L2 - kurtosis,-0.03537337854504585,Current - Driving axle X L1 - mean,-0.012316075153648853,Current - Driving axle Y L3 - max,-0.010649889707565308
CNC-01,2,30,1,5.0,8.0,36.67,80.0,0.36519935727119446,0.36519935727119446,DEGRADED,0.5098316073417664,0.5098316073417664,EARLY_WEAR,0.1446322500705719,CONSISTENT,-0.01939392870529849,False,0.408163265,Accelerometer - Spindle -X - std,-0.08213649690151215,Current - Driving axle X L2 - mean,-0.026236480101943016,Accelerometer - X Driving axle -X - skew,-0.01690501719713211,Current - Spindle L1 - max,-0.009039905853569508,Current - Driving axle X L1 - std,-0.008528712205588818,Current - Driving axle X L2 - mean,-0.07042194902896881,Current - Driving axle X L3 - kurtosis,-0.06494294106960297,Current - Driving axle X L2 - kurtosis,-0.035035233944654465,Current - Driving axle Y L1 - min,-0.01258860994130373,Current - Driving axle Z L1 - min,-0.010828242637217045
CNC-01,2,31,1,5.0,8.0,36.67,80.0,0.3357076942920685,0.3357076942920685,DEGRADED,0.5131247639656067,0.5131247639656067,EARLY_WEAR,0.1774170696735382,CONDITION_BETTER_THAN_LIFECYCLE,-0.02050609223162575,False,0.387755102,Accelerometer - Spindle -X - std,-0.09629654884338379,Current - Driving axle X L2 - mean,-0.025044085457921028,Accelerometer - X Driving axle -X - skew,-0.017337707802653313,Accelerometer - Spindle -Z - std,-0.014503850601613522,Current - Driving axle X L3 - kurtosis,-0.010130436159670353,Current - Driving axle X L2 - mean,-0.07042194902896881,Current - Driving axle X L3 - kurtosis,-0.069280706346035,Current - Driving axle X L2 - kurtosis,-0.03732126206159592,Current - Driving axle Y L1 - min,-0.01258860994130373,Current - Spindle L2 - std,-0.011061747558414936
CNC-01,2,34,1,5.0,8.0,36.67,80.0,0.23776814341545105,0.23776814341545105,CRITICAL,0.3276054561138153,0.3276054561138153,DEGRADED,0.08983731269836426,CONSISTENT,0.003859607750936467,True,0.326530612,Accelerometer - Spindle -X - std,-0.10725712776184082,Current - Driving axle X L2 - mean,-0.054995644837617874,Current - Driving axle X L1 - mean,-0.026746561750769615,Accelerometer - X Driving axle -X - skew,-0.017808543518185616,Accelerometer - Spindle -Z - std,-0.01761746034026146,Current - Driving axle X L2 - mean,-0.10125873237848282,Current - Driving axle X L1 - mean,-0.07306710630655289,Current - Driving axle X L3 - kurtosis,-0.0643547773361206,Current - Driving axle X L3 - mean,-0.032499879598617554,Current - Driving axle X L2 - kurtosis,-0.031102482229471207
CNC-01,2,34,1,5.0,8.0,36.67,80.0,0.22969450056552887,0.22969450056552887,CRITICAL,0.2781608998775482,0.2781608998775482,DEGRADED,0.04846639931201935,CONSISTENT,0.010878108514670082,True,0.326530612,Accelerometer - Spindle -X - std,-0.10738785564899445,Current - Driving axle X L2 - mean,-0.05428953841328621,Current - Driving axle X L1 - mean,-0.02696855179965496,Accelerometer - X Driving axle -X - skew,-0.017808543518185616,Accelerometer - Spindle -Z - std,-0.01770240254700184,Current - Driving axle X L2 - mean,-0.0990787148475647,Current - Driving axle X L3 - kurtosis,-0.060745660215616226,Current - Driving axle X L1 - mean,-0.05735257640480995,Current - Driving axle X L1 - std,-0.03752770274877548,Current - Driving axle X L2 - kurtosis,-0.03604834899306297
CNC-01,2,35,1,5.0,8.0,36.67,80.0,0.22581510245800018,0.22581510245800018,CRITICAL,0.34942448139190674,0.34942448139190674,DEGRADED,0.12360937893390656,CONSISTENT,-0.005172515905662867,False,0.306122449,Accelerometer - Spindle -X - std,-0.1043158769607544,Current - Driving axle X L2 - mean,-0.0538485161960125,Current - Driving axle X L1 - mean,-0.03205568715929985,Accelerometer - X Driving axle -X - skew,-0.017827607691287994,Accelerometer - Spindle -Z - std,-0.017229583114385605,Current - Driving axle X L2 - mean,-0.0990787148475647,Current - Driving axle X L1 - mean,-0.06948155909776688,Current - Driving axle X L3 - kurtosis,-0.0643547773361206,Current - Driving axle X L3 - mean,-0.031919628381729126,Current - Driving axle X L2 - kurtosis,-0.031102482229471207
CNC-01,2,36,1,5.0,8.0,36.67,80.0,0.2267376184463501,0.2267376184463501,CRITICAL,0.40561643242836,0.40561643242836,DEGRADED,0.1788788139820099,CONDITION_BETTER_THAN_LIFECYCLE,-0.037313793413945084,False,0.285714286,Accelerometer - Spindle -X - std,-0.10355041921138763,Current - Driving axle X L2 - mean,-0.05406277999281883,Current - Driving axle X L1 - mean,-0.02651665173470974,Accelerometer - X Driving axle -X - skew,-0.017704805359244347,Accelerometer - Spindle -Z - std,-0.017353029921650887,Current - Driving axle X L2 - mean,-0.0990787148475647,Current - Driving axle X L3 - kurtosis,-0.05799011513590813,Current - Driving axle X L1 - mean,-0.05735257640480995,Current - Driving axle X L3 - std,-0.029501628130674362,Current - Driving axle X L3 - mean,-0.02786354161798954
CNC-01,2,37,1,5.0,8.0,36.67,80.0,0.1602400839328766,0.1602400839328766,CRITICAL,0.13924095034599304,0.13924095034599304,CRITICAL,-0.020999133586883545,CONSISTENT,0.03466806940142464,True,0.265306122,Accelerometer - Spindle -X - std,-0.11021171510219574,Current - Driving axle X L2 - mean,-0.056258946657180786,Current - Driving axle X L1 - mean,-0.04934632033109665,Current - Driving axle X L3 - mean,-0.023667143657803535,Accelerometer - X Driving axle -X - skew,-0.0175616554915905,Current - Driving axle X L2 - mean,-0.10626114904880524,Current - Driving axle X L1 - mean,-0.10577134788036346,Current - Driving axle X L3 - mean,-0.08230745047330856,Current - Driving axle X L3 - kurtosis,-0.0643547773361206,Current - Driving axle X L1 - std,-0.04445383697748184
CNC-01,2,38,1,5.0,8.0,36.67,80.0,0.16921812295913696,0.16921812295913696,CRITICAL,0.1817379891872406,0.1817379891872406,CRITICAL,0.012519866228103638,CONSISTENT,0.04450101337567258,True,0.244897959,Accelerometer - Spindle -X - std,-0.10690158605575562,Current - Driving axle X L2 - mean,-0.05427022650837898,Current - Driving axle X L1 - mean,-0.04732278734445572,NumberOfCycle,-0.019119463860988617,Accelerometer - X Driving axle -X - skew,-0.017539916560053825,Current - Driving axle X L2 - mean,-0.10408113151788712,Current - Driving axle X L1 - mean,-0.09963974356651306,Current - Driving axle X L3 - kurtosis,-0.0631205290555954,Current - Driving axle X L3 - mean,-0.06260161846876144,Current - Driving axle X L1 - std,-0.03785703703761101
CNC-01,2,39,1,5.0,8.0,36.67,80.0,0.14974287152290344,0.14974287152290344,CRITICAL,0.16753946244716644,0.16753946244716644,CRITICAL,0.017796590924263,CONSISTENT,0.028725801881888335,True,0.224489796,Accelerometer - Spindle -X - std,-0.10633288323879242,Current - Driving axle X L2 - mean,-0.05640226602554321,Current - Driving axle X L1 - mean,-0.05007452517747879,Current - Driving axle X L3 - mean,-0.023293955251574516,NumberOfCycle,-0.019109543412923813,Current - Driving axle X L1 - mean,-0.10842379927635193,Current - Driving axle X L2 - mean,-0.10626114904880524,Current - Driving axle X L3 - mean,-0.07902312278747559,Current - Driving axle X L3 - kurtosis,-0.05489015579223633,Current - Driving axle X L1 - std,-0.04478317126631737
CNC-01,2,40,1,5.0,8.0,36.67,80.0,0.1443897932767868,0.1443897932767868,CRITICAL,0.1428968906402588,0.1428968906402588,CRITICAL,-0.0014929026365280151,CONSISTENT,0.004385033239281799,True,0.204081633,Accelerometer - Spindle -X - std,-0.10704726725816727,Current - Driving axle X L2 - mean,-0.056258946657180786,Current - Driving axle X L1 - mean,-0.04969828948378563,NumberOfCycle,-0.02500041574239731,Current - Driving axle X L3 - mean,-0.023293955251574516,Current - Driving axle X L2 - mean,-0.10626114904880524,Current - Driving axle X L1 - mean,-0.10577134788036346,Current - Driving axle X L3 - mean,-0.07463729381561279,Current - Driving axle X L3 - kurtosis,-0.06087413802742958,Current - Driving axle X L1 - std,-0.04478317126631737
CNC-01,2,41,1,5.0,8.0,36.67,80.0,0.13905452191829681,0.13905452191829681,CRITICAL,0.07987017929553986,0.07987017929553986,CRITICAL,-0.05918434262275696,CONSISTENT,0.04848593569310278,True,0.183673469,Accelerometer - Spindle -X - std,-0.10765460133552551,Current - Driving axle X L2 - mean,-0.05439078062772751,Current - Driving axle X L1 - mean,-0.048552773892879486,NumberOfCycle,-0.03071451187133789,Current - Driving axle X L3 - mean,-0.023667143657803535,Current - Driving axle X L1 - mean,-0.10854804515838623,Current - Driving axle X L2 - mean,-0.10626114904880524,Current - Driving axle X L3 - mean,-0.08594395220279694,Current - Driving axle X L3 - kurtosis,-0.06548436731100082,Current - Driving axle X L1 - std,-0.04478317126631737
CNC-01,2,42,1,5.0,8.0,36.67,80.0,0.1362941414117813,0.1362941414117813,CRITICAL,0.1990751326084137,0.1990751326084137,CRITICAL,0.06278099119663239,CONSISTENT,0.061448791650818624,True,0.163265306,Accelerometer - Spindle -X - std,-0.10712829977273941,Current - Driving axle X L2 - mean,-0.05439078062772751,Current - Driving axle X L1 - mean,-0.04790189489722252,NumberOfCycle,-0.03250943124294281,Current - Driving axle X L3 - mean,-0.023667143657803535,Current - Driving axle X L1 - mean,-0.10589559376239777,Current - Driving axle X L2 - mean,-0.10408113151788712,Current - Driving axle X L3 - mean,-0.07992708683013916,Current - Driving axle X L3 - kurtosis,-0.0572650246322155,Current - Driving axle X L1 - std,-0.0456305593252182
CNC-01,2,43,1,5.0,8.0,36.67,80.0,0.14548514783382416,0.14548514783382416,CRITICAL,0.03370986133813858,0.03370986133813858,CRITICAL,-0.11177528649568558,CONSISTENT,0.056047791839368255,True,0.142857143,Accelerometer - Spindle -X - std,-0.10638055205345154,Current - Driving axle X L2 - mean,-0.05409834533929825,Current - Driving axle X L1 - mean,-0.048552773892879486,NumberOfCycle,-0.030572861433029175,Current - Driving axle X L3 - mean,-0.023207811638712883,Current - Driving axle X L2 - mean,-0.10626114904880524,Current - Driving axle X L1 - mean,-0.10589559376239777,Current - Driving axle X L3 - mean,-0.08629714697599411,Current - Driving axle X L3 - kurtosis,-0.0631205290555954,Current - Driving axle X L3 - std,-0.04720316082239151
CNC-01,2,44,1,5.0,8.0,36.67,80.0,0.14548514783382416,0.14548514783382416,CRITICAL,0.022840868681669235,0.022840868681669235,CRITICAL,-0.12264427915215492,CONSISTENT,0.03561169208303394,True,0.12244898,Accelerometer - Spindle -X - std,-0.10425421595573425,Current - Driving axle X L2 - mean,-0.054247453808784485,Current - Driving axle X L1 - mean,-0.048552773892879486,NumberOfCycle,-0.03393290564417839,Current - Driving axle X L3 - mean,-0.023207811638712883,Current - Driving axle X L1 - mean,-0.10854804515838623,Current - Driving axle X L2 - mean,-0.10408113151788712,Current - Driving axle X L3 - mean,-0.08748338371515274,Current - Driving axle X L3 - kurtosis,-0.06548436731100082,Current - Driving axle X L3 - std,-0.04720316082239151
CNC-01,2,45,1,5.0,8.0,36.67,80.0,0.13825584948062897,0.13825584948062897,CRITICAL,0.05483463034033775,0.05483463034033775,CRITICAL,-0.08342121914029121,CONSISTENT,0.053447156626907355,True,0.102040816,Accelerometer - Spindle -X - std,-0.10496944934129715,Current - Driving axle X L2 - mean,-0.05382872745394707,Current - Driving axle X L1 - mean,-0.048552773892879486,NumberOfCycle,-0.03404815122485161,Current - Driving axle X L3 - mean,-0.023667143657803535,Current - Driving axle X L2 - mean,-0.10626114904880524,Current - Driving axle X L1 - mean,-0.10577134788036346,Current - Driving axle X L3 - mean,-0.08465829491615295,Current - Driving axle X L3 - kurtosis,-0.0631205290555954,Current - Driving axle X L3 - std,-0.04720316082239151
CNC-01,2,46,1,5.0,8.0,36.67,80.0,0.13942387700080872,0.13942387700080872,CRITICAL,0.14209520816802979,0.14209520816802979,CRITICAL,0.0026713311672210693,CONSISTENT,0.06321819870823464,True,0.081632653,Accelerometer - Spindle -X - std,-0.10486015677452087,Current - Driving axle X L2 - mean,-0.0537576898932457,Current - Driving axle X L1 - mean,-0.048552773892879486,NumberOfCycle,-0.0364791639149189,Current - Driving axle X L3 - mean,-0.023667143657803535,Current - Driving axle X L1 - mean,-0.10842379927635193,Current - Driving axle X L2 - mean,-0.10626114904880524,Current - Driving axle X L3 - mean,-0.0811995267868042,Current - Driving axle X L3 - kurtosis,-0.061875250190496445,Current - Driving axle X L1 - std,-0.04625752195715904
CNC-01,2,47,1,5.0,8.0,36.67,80.0,0.14665718376636505,0.14665718376636505,CRITICAL,0.08830748498439789,0.08830748498439789,CRITICAL,-0.05834969878196716,CONSISTENT,0.07388891221209792,True,0.06122449,Accelerometer - Spindle -X - std,-0.10270778834819794,Current - Driving axle X L2 - mean,-0.052771762013435364,Current - Driving axle X L1 - mean,-0.048552773892879486,NumberOfCycle,-0.036682434380054474,Current - Driving axle X L3 - mean,-0.023207811638712883,Current - Driving axle X L1 - mean,-0.10842379927635193,Current - Driving axle X L2 - mean,-0.10117565840482712,Current - Driving axle X L3 - mean,-0.0811995267868042,Current - Driving axle X L3 - kurtosis,-0.06306057423353195,Current - Driving axle X L1 - std,-0.058329347521066666
CNC-01,2,48,1,5.0,8.0,36.67,80.0,0.14160171151161194,0.14160171151161194,CRITICAL,0.00033324770629405975,0.00033324770629405975,CRITICAL,-0.14126846380531788,CONSISTENT,0.06008431580271778,True,0.040816327,Accelerometer - Spindle -X - std,-0.10153384506702423,Current - Driving axle X L2 - mean,-0.052771762013435364,NumberOfCycle,-0.046343229711055756,Current - Driving axle X L1 - mean,-0.04631367698311806,Current - Driving axle X L3 - mean,-0.023207811638712883,Current - Driving axle X L2 - mean,-0.10626114904880524,Current - Driving axle X L1 - mean,-0.10207802057266235,Current - Driving axle X L3 - mean,-0.08975591510534286,Current - Driving axle X L3 - kurtosis,-0.06672964245080948,Current - Driving axle X L3 - std,-0.04422961547970772
CNC-01,2,49,1,5.0,8.0,35.33,80.0,0.12718217074871063,0.12718217074871063,CRITICAL,0.1376575529575348,0.1376575529575348,CRITICAL,0.010475382208824158,CONSISTENT,0.055070111515178044,True,0.020408163,Accelerometer - Spindle -X - std,-0.10135011374950409,NumberOfCycle,-0.061574507504701614,Current - Driving axle X L2 - mean,-0.05065733194351196,Current - Driving axle X L1 - mean,-0.045791421085596085,Current - Driving axle X L3 - mean,-0.022826526314020157,Current - Driving axle X L1 - mean,-0.10577134788036346,Current - Driving axle X L2 - mean,-0.10408113151788712,Current - Driving axle X L3 - mean,-0.0837167501449585,Current - Driving axle X L1 - std,-0.04625752195715904,Current - Driving axle X L3 - std,-0.04041486606001854
CNC-01,2,50,1,5.0,8.0,35.33,80.0,0.372126042842865,0.372126042842865,DEGRADED,0.47654008865356445,0.47654008865356445,DEGRADED,0.10441404581069946,CONSISTENT,0.043102852633166044,True,0.0,Accelerometer - Spindle -X - std,-0.07396304607391357,NumberOfCycle,-0.05702292174100876,Current - Driving axle X L2 - mean,-0.015904508531093597,Current - Spindle L1 - max,-0.015672054141759872,Accelerometer - Spindle -Z - std,-0.01154609676450491,Current - Spindle L1 - mean,-0.06538590788841248,Current - Driving axle X L2 - mean,-0.05185352638363838,Current - Driving axle X L2 - std,-0.043416187167167664,Current - Driving axle X L1 - std,-0.04082861170172691,Current - Spindle L3 - skew,-0.024475079029798508
CNC-01,11,1,1,10.0,4.5,37.17,160.0,0.7204151749610901,0.7204151749610901,EARLY_WEAR,0.726752519607544,0.726752519607544,EARLY_WEAR,0.006337344646453857,CONSISTENT,-0.051850357648888845,False,0.0,Accelerometer - Spindle -X - std,-0.09675141423940659,Accelerometer - Spindle -Z - std,-0.011784031987190247,Current - Spindle L1 - max,-0.006653795018792152,Accelerometer - Spindle -X - max,-0.003974821884185076,Accelerometer - Spindle -Z - skew,-0.0030091009102761745,RDOC,-0.04014388099312782,Current - Driving axle Y L1 - min,-0.02614394761621952,Current - Driving axle X L3 - kurtosis,-0.017115624621510506,Current - Spindle L3 - kurtosis,-0.006989176385104656,Current - Driving axle Y L1 - skew,-0.006868367549031973
CNC-01,102,1,2,5.0,4.5,38.33,80.0,0.953205943107605,0.953205943107605,HEALTHY,0.7859368920326233,0.7859368920326233,HEALTHY,-0.1672690510749817,CONDITION_WORSE_THAN_LIFECYCLE,-0.03213072191439309,False,1.0,HardnessMean,-0.004662206396460533,Current - Spindle L1 - max,-0.003919679205864668,Accelerometer - X Driving axle -X - skew,-0.0038594743236899376,MillingToolType,-0.0019337518606334925,Accelerometer - Spindle -X - mean,-0.0019224321004003286,HardnessMean,-0.06773750483989716,Current - Spindle L1 - mean,-0.031600918620824814,RDOC,-0.029147589579224586,Current - Driving axle Y L1 - skew,-0.011512292549014091,Current - Driving axle Z L2 - max,-0.01088695414364338
CNC-01,102,2,2,5.0,4.5,38.33,80.0,0.9556654691696167,0.9556654691696167,HEALTHY,0.8102760910987854,0.8102760910987854,HEALTHY,-0.1453893780708313,CONSISTENT,-0.0641878312450262,False,0.988095238,HardnessMean,-0.004081084858626127,MillingToolType,-0.002170626539736986,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0005036077927798033,Current - Driving axle Y L1 - min,-0.0001620529656065628,HardnessMean,-0.05515487864613533,RDOC,-0.03660845011472702,Current - Driving axle Y L2 - min,-0.008434398099780083,Current - Driving axle Y L3 - min,-0.007952338084578514,Current - Driving axle X L2 - skew,-0.0063900453969836235
CNC-01,102,3,2,5.0,4.5,38.33,80.0,0.9536774754524231,0.9536774754524231,HEALTHY,0.8250569701194763,0.8250569701194763,HEALTHY,-0.12862050533294678,CONSISTENT,-0.025171239884018537,False,0.976190476,HardnessMean,-0.004081084858626127,MillingToolType,-0.002170626539736986,Accelerometer - Spindle -X - mean,-0.002020033309236169,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0004805144853889942,HardnessMean,-0.058598581701517105,RDOC,-0.0340733528137207,Current - Driving axle X L2 - kurtosis,-0.018728120252490044,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle Z L3 - min,-0.008370756171643734
CNC-01,102,4,2,5.0,4.5,38.33,80.0,0.9536774754524231,0.9536774754524231,HEALTHY,0.8530505895614624,0.8530505895614624,HEALTHY,-0.1006268858909607,CONSISTENT,-0.006721659102452482,False,0.964285714,HardnessMean,-0.004081084858626127,Accelerometer - Spindle -X - mean,-0.002020033309236169,MillingToolType,-0.0019337518606334925,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0004805144853889942,HardnessMean,-0.058598581701517105,RDOC,-0.0340733528137207,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Y L2 - min,-0.012968181632459164,Current - Driving axle Y L2 - mean,-0.00899968296289444
CNC-01,102,6,2,5.0,4.5,38.33,80.0,0.9494289755821228,0.9494289755821228,HEALTHY,0.8305544257164001,0.8305544257164001,HEALTHY,-0.11887454986572266,CONSISTENT,-0.06344663036773524,False,0.94047619,HardnessMean,-0.004162937868386507,MillingToolType,-0.0019337518606334925,Accelerometer - Y Driving axle +Z - skew,-0.0005715028382837772,Current - Driving axle Y L2 - skew,-0.0005308269173838198,Current - Driving axle Y L3 - min,-0.00018621145864017308,HardnessMean,-0.05706871300935745,RDOC,-0.0340733528137207,Current - Spindle L3 - skew,-0.022083811461925507,Current - Spindle L1 - mean,-0.015336661599576473,Current - Driving axle Y L2 - min,-0.008434398099780083
CNC-01,102,7,2,5.0,4.5,38.33,80.0,0.9248117804527283,0.9248117804527283,HEALTHY,0.8173770904541016,0.8173770904541016,HEALTHY,-0.10743468999862671,CONSISTENT,0.026642611523650772,True,0.928571429,HardnessMean,-0.004162937868386507,MillingToolType,-0.002338975202292204,Current - Driving axle Y L2 - kurtosis,-0.002099124249070883,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.00036777378409169614,HardnessMean,-0.054511331021785736,RDOC,-0.03403610363602638,Current - Driving axle Y L2 - max,-0.03369215130805969,Current - Spindle L1 - mean,-0.017721522599458694,Current - Driving axle Y L2 - min,-0.014806976541876793
CNC-01,102,8,2,5.0,4.5,38.33,80.0,0.9193296432495117,0.9193296432495117,HEALTHY,0.7098861336708069,0.7098861336708069,EARLY_WEAR,-0.20944350957870483,CONDITION_WORSE_THAN_LIFECYCLE,-0.010799866978752182,False,0.916666667,HardnessMean,-0.004734945949167013,Current - Spindle L1 - max,-0.003927847370505333,MillingToolType,-0.00210210052318871,Current - Driving axle Y L2 - skew,-0.0005308269173838198,Current - Spindle L3 - max,-0.00044567225268110633,HardnessMean,-0.06787952035665512,Current - Spindle L1 - mean,-0.03651909530162811,RDOC,-0.03352790325880051,Current - Spindle L3 - skew,-0.015803800895810127,Current - Driving axle Y L1 - skew,-0.006868367549031973
CNC-01,102,9,2,5.0,4.5,38.33,80.0,0.9037874937057495,0.9037874937057495,HEALTHY,0.6750675439834595,0.6750675439834595,EARLY_WEAR,-0.22871994972229004,CONDITION_WORSE_THAN_LIFECYCLE,-0.04743723409447903,False,0.904761905,HardnessMean,-0.004268131218850613,Accelerometer - Spindle -X - mean,-0.0023631907533854246,MillingToolType,-0.00210210052318871,Current - Driving axle Y L3 - min,-0.0007053554872982204,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,HardnessMean,-0.05836229771375656,RDOC,-0.03748711943626404,Current - Driving axle Y L1 - min,-0.02732391655445099,Current - Driving axle X L2 - kurtosis,-0.015577118843793869,Current - Driving axle Y L3 - min,-0.011320208199322224
CNC-01,102,10,2,5.0,4.5,38.33,80.0,0.9037593603134155,0.9037593603134155,HEALTHY,0.7680744528770447,0.7680744528770447,HEALTHY,-0.13568490743637085,CONSISTENT,-0.03182303256245461,False,0.892857143,HardnessMean,-0.004268131218850613,MillingToolType,-0.002338975202292204,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0005262944614514709,Accelerometer - X Driving axle +Z - max,-0.00028048219974152744,HardnessMean,-0.05906328186392784,RDOC,-0.03696325048804283,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Y L2 - min,-0.012968181632459164,Current - Driving axle Z L2 - min,-0.00855742022395134
CNC-01,102,11,2,5.0,4.5,38.33,80.0,0.8809072971343994,0.8809072971343994,HEALTHY,0.7747263312339783,0.7747263312339783,HEALTHY,-0.10618096590042114,CONSISTENT,-0.0659462469436708,False,0.880952381,HardnessMean,-0.004370648879557848,MillingToolType,-0.00210210052318871,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0004476953763514757,Current - Driving axle Y L2 - skew,-0.00043135927990078926,HardnessMean,-0.05748338624835014,RDOC,-0.036298975348472595,Current - Driving axle Y L1 - min,-0.01527570839971304,Current - Driving axle Z L2 - min,-0.00855742022395134,Current - Driving axle Y L1 - skew,-0.00851147435605526
CNC-01,102,12,2,5.0,4.5,38.33,80.0,0.8625818490982056,0.8625818490982056,HEALTHY,0.7204692959785461,0.7204692959785461,EARLY_WEAR,-0.14211255311965942,CONSISTENT,-0.05981780481401672,False,0.869047619,HardnessMean,-0.004370648879557848,Accelerometer - Spindle -X - mean,-0.0029671320226043463,MillingToolType,-0.00210210052318871,Current - Driving axle Y L3 - min,-0.0006267564604058862,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,HardnessMean,-0.059326667338609695,RDOC,-0.03784191980957985,Current - Driving axle Y L2 - min,-0.008434398099780083,Current - Driving axle Z L2 - min,-0.007675429806113243,Current - Driving axle X L2 - skew,-0.0063900453969836235
CNC-01,102,13,2,5.0,4.5,38.33,80.0,0.8647838830947876,0.8647838830947876,HEALTHY,0.7589594721794128,0.7589594721794128,HEALTHY,-0.10582441091537476,CONSISTENT,-0.01630210738262239,False,0.857142857,HardnessMean,-0.004370648879557848,MillingToolType,-0.002338975202292204,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.00031186139676719904,Accelerometer - X Driving axle +Z - max,-0.00028048219974152744,HardnessMean,-0.05882904678583145,RDOC,-0.03526957333087921,Current - Driving axle Y L1 - min,-0.013531860895454884,Current - Driving axle Y L2 - mean,-0.012556887231767178,Current - Driving axle Z L2 - min,-0.011738450266420841
CNC-01,102,14,2,5.0,4.5,38.33,80.0,0.8530040979385376,0.8530040979385376,HEALTHY,0.8246231079101562,0.8246231079101562,HEALTHY,-0.028380990028381348,CONSISTENT,0.0012111574247334889,True,0.845238095,HardnessMean,-0.004370648879557848,Accelerometer - Spindle -X - mean,-0.0026544102001935244,MillingToolType,-0.002338975202292204,Current - Driving axle Y L3 - min,-0.0006267564604058862,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,HardnessMean,-0.05625307932496071,RDOC,-0.03403610363602638,Current - Driving axle Y L2 - min,-0.013233929872512817,Current - Driving axle Z L2 - min,-0.009588113985955715,Current - Driving axle Y L2 - mean,-0.00899968296289444
CNC-01,102,15,2,5.0,4.5,38.33,80.0,0.8494797348976135,0.8494797348976135,HEALTHY,0.7314065098762512,0.7314065098762512,EARLY_WEAR,-0.1180732250213623,CONSISTENT,-0.06929377996360303,False,0.833333333,HardnessMean,-0.004936599172651768,Current - Spindle L1 - max,-0.004144356586039066,MillingToolType,-0.00210210052318871,Current - Driving axle Z L1 - mean,-0.0007325104670599103,Accelerometer - Y Driving axle +Z - skew,-0.0006216440815478563,HardnessMean,-0.0710010826587677,RDOC,-0.036100249737501144,Current - Spindle L1 - mean,-0.030373862013220787,Current - Driving axle Z L3 - min,-0.006188756786286831,Current - Driving axle Y L2 - kurtosis,-0.004981939680874348
CNC-01,102,16,2,5.0,4.5,38.33,80.0,0.8448392748832703,0.8448392748832703,HEALTHY,0.7300910949707031,0.7300910949707031,EARLY_WEAR,-0.11474817991256714,CONSISTENT,-0.05713898511122373,False,0.821428571,HardnessMean,-0.004370648879557848,MillingToolType,-0.0022151395678520203,Accelerometer - X Driving axle +Z - min,-0.0005716872401535511,Current - Driving axle Y L3 - min,-0.0005262944614514709,Accelerometer - X Driving axle +Z - max,-0.00028048219974152744,HardnessMean,-0.05851347744464874,RDOC,-0.03660845011472702,Current - Driving axle X L2 - kurtosis,-0.018728120252490044,Current - Driving axle Y L1 - min,-0.018061703070998192,Current - Driving axle Y L2 - min,-0.008168649859726429
